epochs,train_loss,val_loss
1,0.0217370574655208,0.019860226661776014
2,0.019675425215559917,0.021002376456134068
3,0.019590969761871593,0.020425191702164197
4,0.019497043945329157,0.019688425571062998
5,0.019442624083620175,0.022613776424134247
6,0.01942471854238148,0.020933201087057773
7,0.019408011995984492,0.019446194347084785
8,0.019354514061056018,0.02012543297040201
9,0.019330187558015563,0.020255932798827606
10,0.019301775222225703,0.019465469639525012
11,0.0192889307626806,0.019215315608283445
12,0.019226777506931508,0.021310455158925726
13,0.019238212129675088,0.019464712425723323
14,0.019264945892519158,0.019106363196356415
15,0.019224502972332434,0.019475975797449332
16,0.01922452000043849,0.02027934390345959
17,0.01917366939101017,0.019692039111148498
18,0.01918765968331069,0.01975519022257832
19,0.01917764910236519,0.020268088656531843
20,0.01912249592126795,0.019319379785552065
21,0.01919572285580077,0.02052533532210426
22,0.01912886297321356,0.019682282839232585
23,0.01917547694727558,0.019418057877987907
24,0.019172514011692426,0.019559075192934296
25,0.01911521019043319,0.019361739331285117
26,0.0190779609568838,0.019438252494032037
27,0.019106320733053107,0.019576257327773797
28,0.01910280416323368,0.01921285153386854
29,0.01911195003929856,0.019604390063084384
30,0.01911724580395991,0.019920486651383646
31,0.019090174704422605,0.01920104552615437
32,0.019065680534784066,0.019783132498781258
33,0.019111796992562585,0.019316020050692127
34,0.019091844462386064,0.019137787808632588
35,0.019079813037734674,0.01901990820052544
36,0.01908502221266953,0.019294078704568483
37,0.01905330772799436,0.0198012169783888
38,0.01906317346662555,0.019784713866509544
39,0.019045871161353468,0.02036188383765525
40,0.019033472320232468,0.01956091038510527
41,0.019036589326156463,0.020579949119245614
42,0.019061746291884233,0.019517066357713952
43,0.019000046957334402,0.01909457538301185
44,0.019035381051683002,0.019224585216414736
45,0.019013422038017577,0.019305348241957412
46,0.01900194261384167,0.01916525978069076
47,0.019008737152765322,0.019734158499860613
48,0.018960197543201628,0.019246899012070016
49,0.0190035729796125,0.01935221774193687
50,0.018956625345173166,0.01911278708403417
51,0.018965137296553372,0.019356618730835197
52,0.018945570712968197,0.019810153801337233
53,0.018992236382718554,0.01933741625390306
54,0.018986903313751365,0.01927204435625697
55,0.018960817752431094,0.01929612218954161
56,0.01899182131479145,0.01928609122844214
57,0.01894191693678913,0.01938829270250558
58,0.018950647817781337,0.01922134772310443
59,0.018972136940352168,0.01923201234362288
60,0.018953310814878374,0.019101132818988866
61,0.01892308901383443,0.0191166076661904
62,0.018967409530773544,0.019018367463666187
63,0.018941035537111506,0.019076243115566365
64,0.018914395221013226,0.019413777279524338
65,0.018922699551814047,0.01919461942830493
66,0.018954227197233723,0.019244034520935406
67,0.01887832192711367,0.019122296847163545
68,0.018898412958637482,0.019139609995866915
69,0.018892246759093907,0.019055813916681333
70,0.01892440360782588,0.019231603454982944
71,0.01888329941683855,0.019116049265079555
72,0.01890393853756635,0.019086253743531338
73,0.018898551369726218,0.019045259545012648
74,0.01884249910980994,0.01935965471903427
75,0.018876860182941192,0.01926797999920312
76,0.018866531652678088,0.01915762648407166
77,0.018875619103732977,0.019697168012385094
78,0.018857926374761916,0.019092669347009834
79,0.018821679612824847,0.020004135113109153
80,0.018839829819506014,0.01956604900595924
81,0.018838975928450203,0.019219844333817786
82,0.01883998609531261,0.019137399173831223
83,0.018825754409341037,0.01938584785431876
84,0.01881249712113095,0.01918989208872413
85,0.01881612553243007,0.019397646836454226
86,0.018841152823935288,0.019158210429596794
87,0.01880161130480284,0.01921594163021
88,0.018810185012259867,0.01927917358707426
89,0.018767428276586836,0.01927718485310693
90,0.018767096391024602,0.01914663160006175
91,0.0187722859616395,0.019646925874358668
92,0.01880083829978046,0.020774811830130493
93,0.018754990881099255,0.01988548370823426
94,0.018755255883655914,0.019261428108479306
95,0.01868266999350779,0.019370288669829986
