epochs,train_loss,val_loss
1,0.023653990992817255,0.020089151005589966
2,0.02025070208072604,0.02072704023601476
3,0.020088613895405536,0.02212477361315701
4,0.019925905889817318,0.020248283853804568
5,0.019861254371178118,0.02028047010993551
6,0.019818355065035022,0.021869928114841182
7,0.019779317281526657,0.019944706994216473
8,0.01979149141365493,0.020698615227244168
9,0.01971126161110966,0.020576444823864514
10,0.01975579304670812,0.02147472908980918
11,0.019733548794760945,0.020053075516853744
12,0.01971085993180465,0.020937562878077753
13,0.019737853800375234,0.020893554818362553
14,0.019677799293607058,0.02055963095347134
15,0.01965719707587856,0.020291955351868368
16,0.01970339390404299,0.01986230906223689
17,0.019706521924748623,0.019759383738740022
18,0.019696133961251045,0.02099340797954609
19,0.019726549063132075,0.022229296989094864
20,0.01966817992642645,0.019749591774756266
21,0.019681997682821525,0.02073243196906407
22,0.019675747586130086,0.020043352503915333
23,0.01966212342259697,0.0196027400511779
24,0.01964908253250952,0.019578088637276333
25,0.019630882961482056,0.019715283701210878
26,0.019660607857005536,0.01991087828538697
27,0.019654155411562846,0.01974065545064395
28,0.019672244590104457,0.019889504470329222
29,0.01968282726923184,0.01951715968659295
30,0.01965786506001332,0.020232310395632797
31,0.019650223575692717,0.022781929981487793
32,0.01969724359283825,0.020094489481714398
33,0.019686270050861522,0.02104613343682577
34,0.01968684563735441,0.019671076280004196
35,0.01967104624528624,0.01990380021622105
36,0.01966877244611225,0.020912402480206316
37,0.0196720858756979,0.019843331132356003
38,0.019699850548479687,0.025360491472279426
39,0.019662690535916266,0.02003372938503276
40,0.019663323511064753,0.02045629952599713
41,0.019627470788632927,0.021587748022638357
42,0.019640873359117184,0.02003463422135166
43,0.019680399954422615,0.01970986330227928
44,0.019658454256929598,0.020219997127421466
45,0.01966362744602158,0.021017932615847328
46,0.019660923761339523,0.023035039055564942
47,0.019637983176178878,0.021860051112043973
48,0.019659525368351333,0.021196886528522862
49,0.019704312563504293,0.019784663788501747
50,0.019665189126044227,0.02080028228943991
51,0.019619084788208705,0.019715279760284206
52,0.019683017127899074,0.02022748275965025
53,0.019669386139524042,0.020979058615245138
54,0.019681985265794316,0.019700201893578097
55,0.01968666271847721,0.019709300570032978
56,0.01965305990887978,0.019810523221845358
57,0.01962527232418652,0.020580817357055217
58,0.01966356483147662,0.019712442575066273
59,0.01962661805191522,0.02020976367162995
60,0.01962723141161321,0.020209441317907244
61,0.01968062609824304,0.01995388244227753
62,0.019667056116353606,0.022707531246462662
63,0.01967032305306971,0.02170566378159693
64,0.019634482868482035,0.020138987109832123
65,0.01966687597970647,0.021004257407314514
66,0.019619450153623492,0.020661855218843027
67,0.019689969071468378,0.019623681425693873
68,0.01966957498450271,0.019996813579756186
69,0.019681352126318597,0.01986636035225243
70,0.019634016884206715,0.020455847459308785
71,0.01963953786885373,0.01980903885528756
72,0.019670848723546297,0.020514611453772705
73,0.01968655659161874,0.020173602736879504
74,0.01966120123374286,0.020752865753559755
75,0.019664642881878896,0.021241280841329608
76,0.019683231472538403,0.020670996707816365
77,0.019687172981251885,0.019766030905138763
78,0.01966474882741076,0.01953110688703408
79,0.019663767054553968,0.019681599070451552
80,0.019678693298923935,0.0203676434338164
81,0.019660413605013277,0.01964954668243329
82,0.01967241945087599,0.020425498534113712
83,0.0196418702858996,0.020434569833649698
84,0.019648218779188816,0.020890545255328966
85,0.019714159209617957,0.01967759026889305
86,0.019662849824861023,0.02044438769705885
87,0.019663387723955147,0.020881975508197093
88,0.019656259974530344,0.020008170692821386
89,0.019689892633400798,0.023918708119635267
90,0.019667805554584052,0.020430445229289947
91,0.01965050014530813,0.01980676493331544
92,0.019699595809696824,0.02035054620225905
93,0.019664292973747517,0.02026754820866625
94,0.019613944243774082,0.02161439093676186
95,0.019667356688875717,0.019815111339826955
96,0.01966036216431548,0.020136130743091205
97,0.01966763193618307,0.019731851677360947
98,0.01964167420526093,0.019751389636346612
99,0.0196910940200942,0.019717520247088127
100,0.019672152189629356,0.020249918067615825
