epochs,train_loss,val_loss
78,0.018859311162993175,0.01911817939036067
79,0.018860873580262266,0.019252548154061588
80,0.018855476483374004,0.019329666972628022
81,0.018856771813842366,0.019197823832153006
82,0.018839679462110695,0.0197731024754775
83,0.018834921994409656,0.019183101667152744
84,0.018843942651098535,0.019235059778350886
85,0.018830181000716192,0.01945022808680785
86,0.018780633203299965,0.019427557609373335
87,0.018830902083189605,0.01938070997605497
88,0.018800727515904374,0.019928261343969095
89,0.018756295310884637,0.019437247237512643
90,0.018797346496017976,0.019831048068206118
91,0.01876394372244812,0.019254942423381643
92,0.018784157537783567,0.01927405032050107
93,0.018755812660549345,0.019386899500978473
94,0.01875581492389391,0.019591088345853675
95,0.018762814093126984,0.019877499380884456
96,0.018693100623397893,0.01937079687864171
97,0.018717490087851382,0.019759585702634835
98,0.018708413381004842,0.019685057536023245
99,0.018719584428329265,0.019401874442582387
100,0.0186722180984189,0.020972623256359613
101,0.01867601951715358,0.01944926021123818
102,0.018651405751692218,0.020120799994997544
103,0.018645413464193485,0.02053557202943336
104,0.018634267754833345,0.01997800967530659
105,0.01863133621566817,0.01945279907903672
106,0.018604336547074773,0.019554238822667186
107,0.01857073232369649,0.020205095938716788
108,0.018557856045380034,0.019537580129548867
109,0.018547067374374712,0.019225787206736598
110,0.018553361888798435,0.019872840847917142
111,0.0185269599139726,0.019375764211392164
112,0.018472211865076017,0.020186668093584083
113,0.01847204050111517,0.02050748408620742
114,0.018419825646383562,0.021847886569817412
115,0.018410088039889305,0.02000834585914306
116,0.01842741479207541,0.019714727814711442
117,0.018368366452258585,0.019774804179832586
118,0.018387270781912983,0.020045665070110307
119,0.01834351768590079,0.02004720196637651
120,0.01834449400965032,0.0199638844106013
121,0.018291713322420928,0.02006871447365223
122,0.01827844709861394,0.019959726533508634
123,0.01824683933860838,0.02022269318308309
124,0.018202009783456284,0.02022452763306846
125,0.01823806259311616,0.020390602724819237
126,0.018186904917609128,0.020060243679341623
127,0.018163289310574947,0.020522314021857432
128,0.018149417841637823,0.019918879805793006
129,0.018122485080941934,0.020535404951700847
130,0.018111135081057377,0.02073354843185064
131,0.018078946919285282,0.020007756392234413
132,0.018040519719720795,0.02074441392109005
133,0.018046483678985283,0.020029576904715712
134,0.017999616110764578,0.020838292093897363
135,0.01801852754473861,0.020289218168119884
136,0.01795000721336622,0.020837456668823386
137,0.01794216832225379,0.020717252149440018
138,0.01792547250832749,0.02046888029578261
139,0.017903452887661635,0.020094125059883974
140,0.01787406336499952,0.020152329933707424
141,0.0178134597377323,0.02032534424907372
142,0.017860996830352024,0.02043269856021352
143,0.0178133871508313,0.020310085323468487
144,0.017783386821816898,0.02049014696140946
145,0.0177517316270958,0.020166738431732438
146,0.017751826843799702,0.02043177625957349
147,0.01770612868301891,0.02102175217079764
148,0.017696412394138158,0.02089071699614749
149,0.017679975562158654,0.02098605603822786
150,0.01765163638173679,0.020805864555228804
151,0.01761046434991039,0.020401965259743464
152,0.0175870226385288,0.020277264498442825
153,0.017559595929190795,0.020570058342826745
154,0.017512740406237286,0.020866114733179144
155,0.01755677664252577,0.021036648163191656
156,0.017505086238566028,0.020992014336631958
157,0.01745921547064434,0.02147478190251504
158,0.017460240284082152,0.021098495338057095
159,0.01738410524138351,0.020987658193221657
160,0.017430376750609308,0.021561121636456272
161,0.017389531460619397,0.020894688823147895
162,0.017361796277695404,0.02119406120067577
163,0.01732805104920562,0.02131643425632789
164,0.017336140538135567,0.021528007883374636
165,0.017299233624118275,0.020965535245466814
166,0.017286416995171125,0.021202596276068006
167,0.017298348846220803,0.02073493304028848
168,0.017266405844087125,0.021191099324230456
169,0.017219217524283778,0.021094632196037032
170,0.01715959113448217,0.021081854096718203
171,0.017197735770129927,0.021061124713795273
172,0.017154254064996804,0.021203687316620742
173,0.01711471514130373,0.021231204339689037
174,0.017119574383215274,0.020829929313586005
175,0.017104198550461414,0.02080843437501075
176,0.017082032540133924,0.021228102028942777
177,0.017042812240471508,0.021386257935554875
178,0.017059203576473038,0.021883111101187618
179,0.017019582917789943,0.02138661928952297
180,0.017010719810646092,0.021363534512715197
181,0.016995947668187218,0.021281937099621024
182,0.016985756778779535,0.02122292273413296
183,0.016935937664148176,0.021971190733823774
184,0.01692039187170277,0.02121546190959457
185,0.01690466406478707,0.02133189669978537
186,0.01691643613026757,0.021617805235918053
187,0.016888787904175494,0.021227141655536512
188,0.016848035918865214,0.022503723856870838
189,0.01681400168632869,0.022173456102043236
190,0.01678604967786936,0.022168990012604604
191,0.01681210318667695,0.021355097574124404
192,0.016797576617103058,0.021482818613118522
193,0.016775484785950805,0.022653476177325566
194,0.016761424566138664,0.02156072932734056
195,0.01677202867297071,0.021633684126616533
196,0.016708499522695965,0.021307609874397504
197,0.016739854183548276,0.02190620123006591
198,0.01669142567720596,0.02155263099308044
199,0.016691844695665002,0.020969488193158813
200,0.016648146946967517,0.02131388503548363
201,0.01662479268985176,0.021169026299532694
202,0.016631958018000787,0.021255462501217473
203,0.016620933513129953,0.023918379151175766
204,0.01659017530549601,0.021789040480199053
205,0.0165708585573876,0.021519657691696305
206,0.016562316251610257,0.02162399315024418
207,0.016529105239625096,0.02157174079937069
208,0.016509681850022554,0.021564709900560378
209,0.0165224662155839,0.02204999219295249
210,0.016468472631469284,0.02151664406879215
211,0.01648226392713223,0.02201057981305653
212,0.016484156464457653,0.022217278770510135
213,0.01642964910962714,0.021546300945861782
214,0.016473490286453334,0.022572927135281542
215,0.016414811269261562,0.02214344189770125
216,0.016402732933434725,0.022098867278699832
217,0.01643797781124957,0.022443181509839826
218,0.01638901435783451,0.02262605666801929
219,0.016412914922660858,0.021871608665389383
220,0.016350125635114832,0.022171215816917986
221,0.016286864047623143,0.02163047757449614
222,0.016311021816343238,0.021850764788857148
223,0.016304947522269325,0.023081345696465073
224,0.016280001951587984,0.021675396964300285
225,0.016259873948055524,0.021997558413604217
226,0.016263713712307396,0.021838342768102106
227,0.01628863422268081,0.021983985126837375
228,0.01627779660988494,0.0220861329321226
229,0.01624895040263972,0.02200311968620093
230,0.016244653738453914,0.02237224735345507
231,0.016211837256324843,0.022040117936990476
232,0.016212071599507594,0.022422797261429005
233,0.016214716791182186,0.021656494252877287
234,0.01618245218081909,0.022182896406795154
235,0.01619301020701629,0.02190226601128451
236,0.016119060395868322,0.022765234175043506
237,0.016161084690352642,0.022038089745612468
238,0.016120233563710326,0.022085149984865035
239,0.01609724172383307,0.022233790899671414
240,0.016113319352061943,0.021694436828750666
241,0.01608754135263531,0.022334462586186703
242,0.016113269681524628,0.022432768498130667
243,0.01608455910961403,0.022799048455048525
244,0.01608314979048377,0.021920467365604317
245,0.0160703206524295,0.02221665078378424
246,0.016063349733719264,0.022416607769680325
247,0.01602459337415804,0.023588128656563193
248,0.016059231621798925,0.02251721580321055
249,0.016010964371268838,0.022104342519868002
250,0.015967834294643716,0.021657907804530873
